time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity,activity_labeled
119000,33.0,0.0,3.75,0.83,19.0,1.0,bending2,1
119250,33.0,0.0,5.25,1.3,18.5,0.5,bending2,1
119500,32.75,0.43,2.5,0.5,19.25,0.83,bending2,1
119750,32.67,0.47,2.0,1.0,19.0,1.0,bending2,1
0,32.5,0.5,0.0,0.0,19.0,1.0,bending2,1
250,32.5,0.5,0.0,0.0,18.5,0.5,bending2,1
500,32.75,0.43,1.0,0.0,18.0,0.0,bending2,1
750,32.5,0.5,0.0,0.0,17.5,0.5,bending2,1
1000,32.5,0.5,7.5,0.5,17.5,0.87,bending2,1
1250,32.67,0.47,11.0,1.0,16.75,0.83,bending2,1
1500,32.5,0.5,6.25,0.83,18.0,0.0,bending2,1
1750,32.5,0.5,3.5,0.87,18.0,0.0,bending2,1
2000,32.33,0.47,6.0,0.0,18.33,0.47,bending2,1
2250,32.67,0.47,8.0,0.82,18.0,0.0,bending2,1
2500,32.5,0.5,8.33,3.3,16.67,0.47,bending2,1
2750,32.5,0.5,10.33,1.25,16.0,1.22,bending2,1
3000,32.25,0.83,9.0,3.08,16.0,0.71,bending2,1
3250,32.0,0.0,2.67,0.47,15.75,0.83,bending2,1
3500,31.75,0.43,2.75,1.09,16.5,1.12,bending2,1
3750,32.0,0.0,1.0,0.0,17.5,0.87,bending2,1
4000,32.25,0.83,0.0,0.0,17.5,0.5,bending2,1
4250,32.25,0.43,0.0,0.0,17.0,1.0,bending2,1
4500,31.75,0.43,5.33,3.3,17.75,0.43,bending2,1
4750,31.5,0.5,9.5,0.5,17.75,0.43,bending2,1
5000,31.5,0.5,5.0,2.16,17.33,0.47,bending2,1
5250,31.5,0.5,4.5,0.5,17.5,0.5,bending2,1
5500,31.67,0.47,4.5,1.12,18.0,0.0,bending2,1
5750,31.5,0.5,1.67,0.47,18.0,0.0,bending2,1
6000,31.67,0.47,1.0,0.0,18.33,0.47,bending2,1
6250,31.33,0.47,2.5,0.5,18.0,0.0,bending2,1
6500,31.5,0.5,2.67,0.47,18.0,0.0,bending2,1
6750,31.25,0.83,3.0,0.0,18.25,0.43,bending2,1
7000,31.25,0.43,2.5,0.5,18.5,0.5,bending2,1
7250,31.5,0.5,4.0,0.0,18.5,0.5,bending2,1
7500,31.5,0.5,5.0,1.22,18.5,0.5,bending2,1
7750,31.5,0.5,5.0,0.0,18.0,0.0,bending2,1
8000,31.67,0.47,8.75,0.43,17.67,0.47,bending2,1
8250,31.25,0.83,8.5,0.5,18.25,0.43,bending2,1
8500,31.25,0.83,11.0,0.71,18.0,0.0,bending2,1
8750,31.33,0.47,4.5,2.29,18.0,0.0,bending2,1
9000,31.5,0.5,2.0,0.0,18.0,0.0,bending2,1
9250,31.5,0.5,5.33,1.7,17.5,0.5,bending2,1
9500,30.75,0.43,11.0,1.22,18.0,0.0,bending2,1
9750,30.75,0.43,11.0,1.22,18.25,0.43,bending2,1
10000,30.67,0.47,5.33,1.25,18.5,0.5,bending2,1
10250,31.5,0.5,6.0,0.0,18.67,0.47,bending2,1
10500,30.75,0.43,5.67,0.47,18.5,0.5,bending2,1
10750,30.5,0.5,3.0,0.0,19.0,0.82,bending2,1
11000,30.67,0.47,6.5,1.5,18.0,0.0,bending2,1
11250,30.75,0.83,9.25,1.09,18.0,0.0,bending2,1
11500,30.67,0.47,11.0,0.82,18.0,0.0,bending2,1
11750,30.75,0.43,11.0,0.0,18.5,0.5,bending2,1
12000,30.5,0.5,11.25,0.43,18.5,0.5,bending2,1
12250,30.67,0.47,11.25,0.43,19.0,0.82,bending2,1
12500,30.5,0.5,11.0,0.71,19.75,0.83,bending2,1
12750,30.5,0.5,11.33,0.47,19.67,0.94,bending2,1
13000,31.5,0.5,9.0,1.0,19.25,1.3,bending2,1
13250,33.0,0.0,3.67,1.7,17.0,3.74,bending2,1
13500,32.67,0.47,7.33,3.09,11.0,2.92,bending2,1
13750,32.25,0.43,6.25,3.34,14.0,6.4,bending2,1
14000,33.0,0.0,8.0,3.16,23.0,0.71,bending2,1
14250,32.5,0.87,9.25,2.68,23.0,1.22,bending2,1
14500,31.5,0.5,10.75,0.83,23.25,0.83,bending2,1
15000,32.25,0.83,11.5,0.5,21.5,0.5,bending2,1
15250,31.75,0.43,11.5,0.87,22.0,1.0,bending2,1
15500,32.25,0.43,9.75,0.43,22.25,0.83,bending2,1
15750,32.5,0.5,11.67,0.47,22.33,0.47,bending2,1
16000,32.25,0.83,11.75,0.43,22.25,0.83,bending2,1
16250,32.5,0.5,11.0,0.82,22.33,0.94,bending2,1
16500,32.25,0.83,11.75,0.43,22.0,0.71,bending2,1
16750,31.75,0.43,10.25,0.43,22.5,0.5,bending2,1
17000,31.33,0.47,10.0,0.0,22.0,0.82,bending2,1
17250,31.5,0.5,10.25,0.83,22.0,0.71,bending2,1
17500,31.33,0.47,11.33,0.94,21.75,0.83,bending2,1
17750,31.33,0.47,12.33,0.47,21.0,0.0,bending2,1
18000,31.5,0.5,13.5,0.5,19.0,0.71,bending2,1
18250,31.5,0.5,13.5,0.5,19.0,1.22,bending2,1
18500,31.33,0.47,12.33,0.47,21.75,0.83,bending2,1
18750,31.67,0.47,14.33,0.47,22.5,0.5,bending2,1
19000,31.2,0.75,13.4,0.49,22.0,0.82,bending2,1
19250,31.25,0.83,14.33,0.47,21.67,0.94,bending2,1
19500,31.67,0.47,14.5,0.5,23.0,0.82,bending2,1
19750,30.67,0.94,13.67,0.47,22.0,0.71,bending2,1
20000,31.0,0.71,13.75,0.43,21.5,0.5,bending2,1
20250,31.25,0.43,13.75,0.43,21.75,0.83,bending2,1
20500,31.5,0.5,13.5,0.5,22.0,0.71,bending2,1
20750,31.25,0.83,12.75,0.83,22.5,1.12,bending2,1
21000,31.0,0.71,13.5,0.5,21.5,2.18,bending2,1
21250,31.0,0.71,12.25,0.43,15.0,0.0,bending2,1
21500,31.75,0.43,9.0,1.63,16.33,0.94,bending2,1
21750,32.33,0.47,8.25,4.44,20.33,1.7,bending2,1
22000,31.67,0.47,12.67,0.94,16.0,1.22,bending2,1
22250,32.67,0.47,12.5,0.87,17.0,0.82,bending2,1
22500,31.25,0.83,13.75,1.09,17.0,2.0,bending2,1
22750,31.0,0.82,10.0,1.0,20.0,1.41,bending2,1
23000,30.5,0.5,9.0,0.0,20.0,0.82,bending2,1
23250,31.0,1.0,9.67,0.47,20.67,0.47,bending2,1
23500,32.0,0.0,11.67,0.47,19.5,0.5,bending2,1
23750,31.25,0.83,9.75,0.43,18.75,0.83,bending2,1
24000,31.0,1.0,10.0,0.0,17.67,0.47,bending2,1
24250,31.25,0.83,11.25,0.43,17.75,0.43,bending2,1
24500,30.0,0.0,10.5,0.5,17.67,0.47,bending2,1
24750,31.33,0.94,10.5,0.5,17.67,0.47,bending2,1
25000,31.5,0.5,10.5,0.5,18.0,0.0,bending2,1
25250,31.5,0.5,10.0,0.71,18.0,0.0,bending2,1
25500,30.5,0.5,8.5,1.12,17.5,0.5,bending2,1
25750,30.5,0.5,5.75,0.43,18.25,1.48,bending2,1
26000,31.0,0.0,8.0,0.71,17.33,0.94,bending2,1
26250,31.0,0.71,7.0,0.82,17.67,0.47,bending2,1
26500,31.5,0.5,6.33,0.47,18.33,0.47,bending2,1
26750,32.0,0.0,7.0,0.82,18.0,0.0,bending2,1
27000,31.5,0.5,8.67,0.47,18.0,0.0,bending2,1
27250,31.0,1.0,6.5,0.5,19.33,1.25,bending2,1
27500,31.0,0.82,6.0,1.41,18.75,0.83,bending2,1
27750,30.75,0.43,4.33,2.36,18.5,0.87,bending2,1
28000,30.67,0.47,2.5,0.5,17.75,0.83,bending2,1
28250,31.0,0.0,5.33,2.05,17.25,0.83,bending2,1
28500,30.67,0.94,7.0,0.82,17.75,1.79,bending2,1
28750,30.33,0.47,11.33,0.94,19.5,1.12,bending2,1
29000,30.33,0.47,12.75,0.83,18.33,1.7,bending2,1
29250,30.0,0.0,14.0,0.82,18.25,0.43,bending2,1
29500,30.0,0.0,12.0,0.0,17.33,0.47,bending2,1
29750,30.0,0.0,12.0,0.0,15.0,0.82,bending2,1
30000,30.0,0.0,11.5,0.5,15.67,0.94,bending2,1
30250,30.0,0.0,12.0,0.0,17.25,0.83,bending2,1
30500,30.0,0.0,10.75,0.83,18.75,0.83,bending2,1
30750,30.0,0.0,11.33,0.47,20.0,1.0,bending2,1
31000,30.0,0.0,9.25,1.48,19.75,0.83,bending2,1
31250,30.0,0.0,6.0,0.71,19.0,0.71,bending2,1
31500,30.0,0.0,5.5,0.5,19.75,1.3,bending2,1
31750,30.0,0.0,5.5,0.5,19.75,1.3,bending2,1
32000,30.0,0.0,10.82,1.11,19.64,0.98,bending2,1
32250,30.0,0.0,10.82,1.11,19.64,0.98,bending2,1
32500,30.0,0.0,9.67,0.47,19.33,0.94,bending2,1
32750,30.0,0.0,9.33,0.47,19.25,0.83,bending2,1
33000,30.0,0.0,9.33,0.47,18.67,0.94,bending2,1
33250,30.0,0.0,9.75,0.83,18.75,0.83,bending2,1
33500,30.0,0.0,11.75,0.43,18.5,0.5,bending2,1
33750,30.0,0.0,10.25,0.83,19.0,0.0,bending2,1
34000,30.0,0.0,10.0,0.82,19.0,0.82,bending2,1
34250,30.0,0.0,10.67,0.47,18.75,0.83,bending2,1
34500,30.0,0.0,9.0,0.0,19.5,1.12,bending2,1
34750,30.25,0.43,9.0,0.0,20.5,0.5,bending2,1
35000,30.0,0.0,9.25,3.27,18.0,1.63,bending2,1
35250,30.67,0.47,5.0,2.74,17.33,0.94,bending2,1
35500,30.0,0.0,4.75,1.3,17.33,0.47,bending2,1
35750,30.0,0.0,7.67,0.47,16.67,0.94,bending2,1
36000,30.0,0.0,8.75,0.43,17.0,0.0,bending2,1
36250,30.67,0.47,6.75,3.56,15.67,0.94,bending2,1
36500,30.33,0.47,4.0,2.83,14.5,1.5,bending2,1
36750,30.0,0.0,11.0,1.22,12.5,0.5,bending2,1
37000,30.0,0.0,12.0,0.0,13.25,1.3,bending2,1
37250,30.0,0.0,7.67,3.3,16.0,1.87,bending2,1
37500,30.25,0.43,2.0,1.22,18.25,0.43,bending2,1
37750,30.0,0.0,3.75,0.43,18.0,0.0,bending2,1
38000,30.0,0.0,2.5,0.5,18.0,0.0,bending2,1
38250,30.0,0.0,2.25,1.09,17.67,0.47,bending2,1
38500,30.0,0.0,1.25,0.43,17.67,0.47,bending2,1
38750,30.0,0.0,2.33,0.47,17.33,0.47,bending2,1
39000,30.0,0.0,4.0,0.0,17.67,0.47,bending2,1
39250,30.0,0.0,3.0,0.0,18.0,0.0,bending2,1
39500,30.0,0.0,1.8,0.98,18.0,0.0,bending2,1
39750,30.0,0.0,1.0,0.0,17.5,0.5,bending2,1
40000,30.0,0.0,2.33,0.47,17.67,0.47,bending2,1
40250,30.0,0.0,2.5,0.5,17.5,0.5,bending2,1
40500,30.0,0.0,2.0,0.71,17.5,0.5,bending2,1
40750,30.0,0.0,2.0,0.82,17.25,0.43,bending2,1
41000,30.0,0.0,4.0,0.0,16.75,1.3,bending2,1
41250,30.0,0.0,4.0,0.0,16.75,0.83,bending2,1
41500,30.0,0.0,3.0,0.0,17.33,0.47,bending2,1
41750,30.0,0.0,4.5,0.5,16.8,0.75,bending2,1
42000,30.0,0.0,2.75,0.43,17.25,0.83,bending2,1
42250,30.0,0.0,1.25,0.43,17.0,1.0,bending2,1
42500,30.0,0.0,2.0,0.0,16.5,0.5,bending2,1
42750,30.0,0.0,2.5,0.5,16.0,1.0,bending2,1
43000,30.0,0.0,2.0,0.0,16.33,0.47,bending2,1
43250,30.0,0.0,2.67,0.47,16.67,0.94,bending2,1
43500,30.0,0.0,2.5,0.5,16.0,0.82,bending2,1
43750,30.0,0.0,3.0,1.22,16.0,0.71,bending2,1
44000,30.0,0.0,2.0,0.0,16.75,0.83,bending2,1
44250,30.0,0.0,3.0,1.58,16.75,1.09,bending2,1
44500,30.0,0.0,4.5,0.87,16.25,0.83,bending2,1
44750,30.0,0.0,6.0,0.0,16.0,0.82,bending2,1
45000,30.0,0.0,6.5,0.5,15.67,0.94,bending2,1
45250,30.0,0.0,7.0,0.0,16.0,1.0,bending2,1
45500,30.0,0.0,7.33,0.47,15.5,0.5,bending2,1
45750,30.0,0.0,7.0,0.0,16.0,0.82,bending2,1
46000,30.0,0.0,7.0,0.0,15.5,0.5,bending2,1
46250,30.0,0.0,7.6,0.49,14.75,0.43,bending2,1
46500,30.0,0.0,7.33,0.47,15.67,0.47,bending2,1
46750,30.0,0.0,7.33,0.47,15.0,0.71,bending2,1
47000,30.0,0.0,7.33,0.47,15.5,0.5,bending2,1
47250,30.0,0.0,7.33,0.47,15.5,0.5,bending2,1
47500,30.0,0.0,6.5,0.5,15.67,0.47,bending2,1
47750,30.0,0.0,6.33,0.47,15.5,0.5,bending2,1
48000,30.0,0.0,6.5,0.5,15.5,0.5,bending2,1
48250,30.0,0.0,6.33,0.47,15.33,0.47,bending2,1
48500,30.0,0.0,5.5,0.5,16.0,1.0,bending2,1
48750,30.0,0.0,5.5,0.5,16.33,0.94,bending2,1
49000,30.0,0.0,6.0,0.0,15.67,0.47,bending2,1
49250,30.0,0.0,5.33,0.47,15.5,0.5,bending2,1
49500,30.0,0.0,5.33,0.47,15.5,0.5,bending2,1
49750,30.0,0.0,5.67,0.94,16.0,1.0,bending2,1
50000,30.0,0.0,5.5,0.87,16.0,1.0,bending2,1
50250,30.0,0.0,7.0,0.82,16.5,0.5,bending2,1
50500,30.0,0.0,7.0,0.0,15.67,0.47,bending2,1
50750,30.0,0.0,6.5,0.5,16.0,1.0,bending2,1
51000,30.0,0.0,6.25,0.43,15.75,0.83,bending2,1
51250,30.0,0.0,3.0,0.0,15.5,1.12,bending2,1
51500,30.0,0.0,5.67,0.47,16.33,1.25,bending2,1
51750,30.0,0.0,8.0,0.82,17.33,1.7,bending2,1
52000,30.0,0.0,6.5,2.06,17.75,0.83,bending2,1
52250,30.0,0.0,5.5,1.5,18.33,0.47,bending2,1
52500,30.0,0.0,4.33,1.89,18.25,0.43,bending2,1
52750,30.5,0.5,4.5,1.5,17.75,0.43,bending2,1
53000,30.0,0.0,3.5,1.12,19.0,0.82,bending2,1
53250,29.5,0.5,4.25,1.48,18.0,0.0,bending2,1
53500,30.0,0.0,5.0,0.0,18.0,0.0,bending2,1
53750,30.0,0.0,3.25,0.43,18.0,0.0,bending2,1
54000,30.0,0.0,3.67,0.47,17.5,0.5,bending2,1
54250,30.0,0.0,4.0,0.0,17.0,0.82,bending2,1
54500,30.0,0.0,4.5,0.5,17.67,0.47,bending2,1
54750,30.0,0.0,4.0,0.0,16.5,0.5,bending2,1
55000,30.0,0.0,6.0,0.0,16.25,0.83,bending2,1
55250,29.67,0.47,6.0,0.0,16.33,0.94,bending2,1
55500,29.75,0.43,4.5,1.12,16.75,0.83,bending2,1
55750,29.75,0.43,2.25,0.43,17.25,0.83,bending2,1
56000,30.0,0.0,5.0,1.22,16.67,0.47,bending2,1
56250,29.75,0.43,5.75,0.43,16.0,1.0,bending2,1
56500,29.75,0.43,5.75,0.43,15.75,0.83,bending2,1
56750,30.0,0.0,6.0,0.0,16.0,0.71,bending2,1
57000,29.75,0.43,5.5,0.5,16.0,1.0,bending2,1
57250,29.5,0.5,5.25,0.43,16.0,1.0,bending2,1
57500,29.25,0.43,4.25,0.43,16.0,1.0,bending2,1
57750,29.25,0.43,5.5,0.5,15.5,0.5,bending2,1
58000,29.5,0.5,6.0,0.71,15.5,0.5,bending2,1
58250,29.5,0.5,6.33,0.47,15.33,0.47,bending2,1
58500,29.5,0.5,6.0,0.0,15.5,0.5,bending2,1
58750,29.67,0.47,6.75,0.43,16.0,0.82,bending2,1
59000,29.25,0.43,6.5,0.5,16.5,1.12,bending2,1
59250,29.0,0.0,6.25,0.83,16.5,0.5,bending2,1
59500,29.0,0.0,6.0,0.0,16.25,0.83,bending2,1
59750,29.25,0.43,5.5,0.5,16.5,0.5,bending2,1
60000,29.25,0.43,5.0,0.0,17.0,1.0,bending2,1
60250,29.5,0.5,5.0,0.71,16.5,0.5,bending2,1
60500,29.5,0.5,6.0,0.0,16.5,0.5,bending2,1
60750,29.0,0.0,6.25,0.43,16.0,1.0,bending2,1
61000,29.25,0.43,6.25,0.43,15.75,0.83,bending2,1
61250,29.0,0.0,6.0,0.0,15.5,0.5,bending2,1
61500,29.0,0.0,6.0,0.0,15.75,0.83,bending2,1
61750,29.0,0.0,6.0,0.0,16.33,1.25,bending2,1
62000,29.25,0.43,6.0,0.0,16.33,0.47,bending2,1
62250,29.0,0.0,5.5,0.5,16.5,0.5,bending2,1
62500,29.0,0.0,5.75,0.43,16.75,0.83,bending2,1
62750,29.0,0.0,5.25,0.43,17.33,0.94,bending2,1
63000,29.0,0.0,5.5,0.5,17.33,0.94,bending2,1
63250,29.0,0.0,6.0,0.0,16.5,1.12,bending2,1
63500,29.0,0.0,5.0,0.0,16.25,0.83,bending2,1
63750,29.25,0.43,5.0,0.71,16.5,0.5,bending2,1
64000,29.0,0.0,5.0,0.71,17.0,0.71,bending2,1
64250,29.25,0.43,6.0,0.0,16.5,0.5,bending2,1
64500,29.0,0.0,6.25,0.43,16.25,0.83,bending2,1
64750,29.0,0.0,6.25,0.43,16.25,0.83,bending2,1
65000,29.0,0.0,4.75,0.43,16.5,1.12,bending2,1
65250,28.75,0.43,5.25,0.43,17.0,1.0,bending2,1
65500,28.67,0.47,4.67,0.47,16.5,0.5,bending2,1
65750,29.0,0.0,4.75,0.43,17.33,0.94,bending2,1
66000,29.0,0.0,5.0,0.0,17.5,0.5,bending2,1
66250,29.0,0.0,5.5,0.5,16.5,0.5,bending2,1
66500,29.0,0.0,5.0,0.0,16.0,1.0,bending2,1
66750,29.0,0.0,5.75,0.43,15.67,0.47,bending2,1
67000,29.0,0.0,6.75,0.43,15.5,0.5,bending2,1
67250,29.0,0.0,7.0,0.0,15.67,0.94,bending2,1
67500,28.75,0.43,6.0,0.0,16.5,1.12,bending2,1
67750,28.75,0.43,4.75,0.43,17.0,1.0,bending2,1
68000,28.75,0.43,4.25,0.43,17.0,1.0,bending2,1
68250,29.0,0.0,4.5,0.5,17.0,1.0,bending2,1
68500,29.0,0.0,5.0,0.0,18.0,0.0,bending2,1
68750,28.67,0.47,4.0,0.0,16.67,0.94,bending2,1
69000,28.5,0.5,4.75,0.43,16.25,0.83,bending2,1
69250,28.75,0.43,5.0,0.0,16.5,0.5,bending2,1
69500,28.67,0.47,5.0,0.0,17.33,0.94,bending2,1
69750,28.67,0.47,5.0,0.0,17.0,0.71,bending2,1
70000,29.0,0.0,5.0,0.0,17.0,1.0,bending2,1
70250,29.0,0.0,4.25,0.43,17.0,1.0,bending2,1
70500,29.0,0.0,4.0,0.0,17.0,1.0,bending2,1
70750,29.0,0.0,5.0,0.0,17.33,0.94,bending2,1
71000,28.5,0.5,4.75,0.43,17.5,0.5,bending2,1
71250,29.0,0.0,4.67,0.47,17.5,0.5,bending2,1
71500,28.6,0.49,4.8,0.75,17.5,0.5,bending2,1
71750,28.5,0.5,5.0,0.0,17.5,0.5,bending2,1
72000,28.5,0.5,5.0,0.0,16.75,0.83,bending2,1
72250,28.75,0.43,8.67,0.47,15.67,1.25,bending2,1
72500,29.0,0.0,7.0,0.82,18.5,1.12,bending2,1
72750,30.0,0.0,11.5,1.5,17.5,1.5,bending2,1
73000,30.0,0.0,12.75,0.43,16.67,0.47,bending2,1
73250,30.0,0.0,12.0,0.0,17.75,1.09,bending2,1
73500,30.0,0.0,11.5,0.5,18.75,0.83,bending2,1
73750,30.0,0.0,11.0,0.0,19.5,1.12,bending2,1
74000,30.0,0.0,9.75,0.83,19.5,0.5,bending2,1
74250,30.0,0.0,9.0,0.0,18.33,0.47,bending2,1
74500,30.0,0.0,9.0,0.0,18.0,0.0,bending2,1
74750,30.0,0.0,8.5,0.5,18.0,0.0,bending2,1
75000,30.0,0.0,7.25,0.43,18.0,0.0,bending2,1
75250,30.0,0.0,7.25,0.43,18.5,0.5,bending2,1
75500,30.0,0.0,9.5,0.5,18.67,0.47,bending2,1
75750,30.0,0.0,11.0,0.0,18.5,0.5,bending2,1
76000,30.0,0.0,11.0,0.0,18.5,0.5,bending2,1
76250,30.0,0.0,10.75,0.43,18.5,0.5,bending2,1
76500,30.0,0.0,10.75,0.43,18.5,0.5,bending2,1
76750,30.0,0.0,10.75,0.43,18.75,0.83,bending2,1
77000,30.0,0.0,10.75,0.43,18.67,0.47,bending2,1
77250,30.0,0.0,10.5,0.5,18.67,0.47,bending2,1
77500,30.0,0.0,10.33,0.47,18.33,0.47,bending2,1
77750,30.0,0.0,10.0,0.0,18.67,0.47,bending2,1
78000,30.0,0.0,10.0,0.0,18.33,0.47,bending2,1
78250,30.0,0.0,9.5,0.5,18.0,0.0,bending2,1
78500,30.0,0.0,9.0,0.0,18.5,0.5,bending2,1
78750,30.0,0.0,8.0,0.0,18.5,0.5,bending2,1
79000,30.0,0.0,8.25,0.43,18.5,0.5,bending2,1
79250,30.0,0.0,8.0,0.0,18.67,0.47,bending2,1
79500,30.0,0.0,8.0,0.0,19.0,1.0,bending2,1
79750,30.0,0.0,8.0,0.0,19.0,1.0,bending2,1
80000,30.0,0.0,6.5,0.5,19.0,1.0,bending2,1
80250,30.0,0.0,7.25,0.43,19.67,0.47,bending2,1
80500,30.0,0.0,7.5,0.5,19.25,1.3,bending2,1
80750,30.0,0.0,7.33,0.47,20.0,0.82,bending2,1
81000,30.0,0.0,9.0,0.0,20.33,1.3,bending2,1
81250,30.0,0.0,7.5,1.66,19.25,0.83,bending2,1
81500,30.0,0.0,4.75,0.43,19.67,0.47,bending2,1
81750,29.75,0.43,7.75,1.3,19.0,1.0,bending2,1
82250,30.0,0.0,11.6,0.49,18.75,0.83,bending2,1
82500,30.0,0.0,12.0,0.0,18.67,0.47,bending2,1
82750,29.75,0.43,12.0,0.0,18.25,0.43,bending2,1
83000,29.5,0.5,12.0,0.0,18.25,0.43,bending2,1
83250,29.5,0.5,12.0,0.0,18.25,0.43,bending2,1
83500,29.75,0.43,12.0,0.0,18.5,0.5,bending2,1
83750,29.75,0.43,12.0,0.0,18.25,0.43,bending2,1
84000,29.75,0.43,12.0,0.0,18.0,0.0,bending2,1
84250,29.5,0.5,12.0,0.0,18.0,0.0,bending2,1
84500,29.5,0.5,12.0,0.0,18.0,0.0,bending2,1
84750,29.0,0.0,12.0,0.0,18.0,0.0,bending2,1
85000,29.33,0.47,12.0,0.0,18.33,0.47,bending2,1
85250,29.0,0.0,12.0,0.0,18.33,0.47,bending2,1
85500,29.33,0.47,12.0,0.0,18.67,0.47,bending2,1
85750,29.33,0.47,12.0,0.0,18.5,0.5,bending2,1
86000,29.0,0.0,12.0,0.0,18.5,0.5,bending2,1
86250,29.25,0.43,12.0,0.0,18.5,0.5,bending2,1
86500,29.33,0.47,12.0,0.0,19.0,0.82,bending2,1
86750,29.25,0.43,12.0,0.0,18.33,0.47,bending2,1
87000,29.5,0.5,12.0,0.0,18.0,0.0,bending2,1
87250,29.0,0.0,12.0,0.0,18.33,0.47,bending2,1
87500,29.0,0.0,12.0,0.0,18.0,0.0,bending2,1
87750,30.0,0.0,12.0,0.0,19.0,0.0,bending2,1
88000,29.0,0.0,12.0,0.0,18.5,0.5,bending2,1
88250,29.33,0.47,12.0,0.0,18.67,0.47,bending2,1
88500,29.0,0.0,12.0,0.0,18.5,0.5,bending2,1
88750,28.33,0.47,12.0,0.0,19.0,0.82,bending2,1
89000,28.33,0.47,11.0,1.0,18.5,0.5,bending2,1
89250,28.25,0.43,7.5,0.5,18.25,0.43,bending2,1
89500,28.25,0.43,4.25,2.28,18.25,0.43,bending2,1
89750,29.0,0.0,11.0,1.22,17.5,0.5,bending2,1
90000,29.0,0.0,12.0,0.0,15.75,0.43,bending2,1
90250,29.67,0.47,12.0,0.0,16.67,1.25,bending2,1
90500,29.5,0.5,12.0,0.0,16.67,0.94,bending2,1
90750,29.0,0.0,12.33,0.47,17.5,0.5,bending2,1
91000,29.0,0.0,12.75,0.43,17.75,0.43,bending2,1
91250,29.5,0.5,12.75,0.43,18.0,0.0,bending2,1
91500,29.5,0.5,12.75,0.43,17.0,1.0,bending2,1
91750,29.0,0.0,12.25,0.43,17.33,0.94,bending2,1
92000,29.25,0.43,12.0,0.0,17.0,0.71,bending2,1
92250,29.0,0.0,12.0,0.0,17.0,0.82,bending2,1
92500,29.25,0.43,12.0,0.0,16.25,0.43,bending2,1
92750,29.0,0.0,11.67,0.47,16.67,1.25,bending2,1
93000,28.5,0.5,12.0,0.0,17.67,0.47,bending2,1
93250,29.0,0.0,12.5,0.5,18.33,0.47,bending2,1
93500,29.0,0.0,11.33,0.47,18.75,0.83,bending2,1
93750,29.0,0.0,12.0,0.0,19.33,0.94,bending2,1
94000,29.33,0.47,12.0,0.0,18.75,0.83,bending2,1
94250,29.33,0.47,12.0,0.0,19.0,0.82,bending2,1
94500,29.0,0.0,12.33,0.47,18.67,0.94,bending2,1
94750,29.0,0.0,12.75,0.43,19.33,0.94,bending2,1
95000,29.0,0.0,13.5,0.5,19.25,0.83,bending2,1
95250,29.0,0.0,13.0,0.0,19.25,0.83,bending2,1
95500,29.0,0.0,13.0,0.0,19.25,0.83,bending2,1
95750,28.5,0.5,13.5,0.5,19.0,1.0,bending2,1
96000,29.0,0.0,13.67,0.47,19.33,0.94,bending2,1
96250,28.67,0.47,12.0,0.71,18.33,0.47,bending2,1
96500,28.0,0.71,8.75,0.43,18.75,1.48,bending2,1
96750,28.5,0.5,9.0,0.0,19.25,0.83,bending2,1
97000,29.0,0.0,9.5,0.5,18.0,0.0,bending2,1
97250,28.5,0.5,8.5,0.5,18.25,0.43,bending2,1
97500,29.0,0.0,9.0,0.0,18.33,0.47,bending2,1
97750,29.0,0.0,9.5,0.5,19.0,0.71,bending2,1
98000,29.0,0.0,9.75,0.43,19.25,0.83,bending2,1
98250,28.67,0.47,10.0,0.0,19.67,0.47,bending2,1
98500,28.5,0.5,10.0,0.0,19.75,0.83,bending2,1
98750,29.0,0.0,10.0,0.0,20.33,0.94,bending2,1
99000,28.67,0.47,10.0,0.71,19.67,0.47,bending2,1
99250,29.0,0.0,10.33,0.47,19.0,1.0,bending2,1
99500,29.0,0.0,9.67,0.47,19.5,0.5,bending2,1
99750,29.0,0.0,10.25,0.43,19.0,0.82,bending2,1
100000,28.75,0.43,9.75,0.43,18.75,0.83,bending2,1
100250,28.5,0.5,9.75,0.43,19.25,0.83,bending2,1
100500,27.75,0.43,9.75,0.43,19.25,0.83,bending2,1
100750,28.0,0.0,10.0,0.0,19.33,0.94,bending2,1
101000,28.0,0.71,10.25,0.43,19.0,1.0,bending2,1
101250,28.0,0.0,11.0,0.0,19.25,0.83,bending2,1
101500,28.0,0.0,11.0,0.0,18.67,0.94,bending2,1
101750,28.0,0.0,11.0,0.0,19.25,0.83,bending2,1
102000,28.33,0.47,11.25,0.43,20.33,0.94,bending2,1
102250,28.0,0.0,12.0,0.0,19.0,0.71,bending2,1
102500,28.0,0.0,10.0,1.63,18.0,0.71,bending2,1
102750,28.0,0.0,7.25,1.09,19.5,1.12,bending2,1
103000,28.0,0.0,8.75,0.43,21.0,0.0,bending2,1
103250,28.25,0.43,9.25,0.43,20.25,0.83,bending2,1
103500,28.67,0.47,10.67,0.47,20.25,0.83,bending2,1
103750,29.0,0.0,12.0,0.0,20.67,0.47,bending2,1
104000,29.0,0.0,12.0,0.0,20.67,0.47,bending2,1
104250,28.75,0.43,11.5,0.5,19.75,0.83,bending2,1
104500,28.5,0.5,11.0,0.0,18.75,0.83,bending2,1
104750,28.75,0.43,11.25,0.43,18.5,0.5,bending2,1
